ID Tema,Nome Tema,Link Tema,ID Serviço,Nome Serviço,Link Serviço
1106,Bagulho/Grandes Objetos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1106,,,
1110,Terrenos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1110,,,
1105,Árvore,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1105,,,
1103,CET / Conflito entre veículos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1103,,,
1118,CET / Escola,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1118,,,
1119,"Animais / Abelhas, Vespas, Marimbondos",https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1119,,,
1113,Transporte publico / Bilhete Unico,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1113,,,
1117,Leve Leite,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1117,,,
1115,Lixo / Limpeza,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1115,,,
1116,Vistoria / Árvore,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1116,,,
1111,Dengue/Chikungunya/Zika (Mosquito Aedes aegypti),https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1111,,,
1114,Animais / Cão,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1114,,,
1120,Calçada,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1120,,,
1112,Poluição Sonora,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1112,,,
1129,Boca de Lobo - Bueiros,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1129,,,
1122,Animais,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1122,,,
1130,Remoção veículo/carcaça,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1130,,,
1121,Transporte publico / Linha e Itinerário,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1121,,,
1128,Bueiros/galerias agua pluvial,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1128,,,
1123,Animais / Ratos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1123,,,
1126,Processo Encerrado/Solicitacao Vistas/Cópias,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1126,,,
1124,Esgoto a céu aberto/imóvel particular/residência,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1124,,,
1127,Iluminacao - Lampada apagada,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1127,,,
1125,Varrição/Limpeza,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1125,,,
1137,Transporte publico / Pontos de Parada,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1137,,,
1139,Pavimentacao,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1139,,,
1136,Lixo/Limpeza - Queixas/Denuncias,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1136,,,
1131,Transporte publico / Manutenção e Conservação,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1131,,,
1140,Animais / Cavalo,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1140,,,
1132,Praça Pública,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1132,,,
1134,Animais / Gato,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1134,,,
1138,Areas municipais,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1138,,,
1133,CET / Manutenção da Sinalização Semafórica,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1133,,,
1135,Vistoria / Limpeza,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1135,,,
1144,Corregos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1144,,,
1145,Obras,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1145,,,
1148,Vistoria / Mesas e Cadeiras,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1148,,,
1150,Animais / Morcegos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1150,,,
1147,Edificacao,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1147,,,
1143,Vistoria,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1143,,,
1149,Reclamação,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1149,,,
1142,CET / Veículo com placa abandonado,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1142,,,
1146,Parques Municipais / Denúncia,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1146,,,
1141,Construcao de passarelas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1141,,,
1156,Guias/sarjetas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1156,,,
1160,Idosos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1160,,,
1152,"Placas de Nomes de Ruas, Praças e demais Logradouros",https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1152,,,
1157,Transporte publico / Outros,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1157,,,
1154,Animais / Baratas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1154,,,
1153,Animais / Escorpiões,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1153,,,
1151,Animais / Pombos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1151,,,
1155,CET / Estacionamento,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1155,,,
1159,CET / Mão de direção,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1159,,,
1158,Água Infiltrada Afetando a Segurança da Edificação,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1158,,,
1165,CET / Velocidade,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1165,,,
1169,Postos de Combustível,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1169,,,
1168,Lixo-Limpeza Saúde,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1168,,,
1162,Praça,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1162,,,
1164,Ecoponto (Entulho e Grandes Objetos),https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1164,,,
1161,Animais / Aranhas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1161,,,
1170,"Elevador de Passageiro/Carga,Escada Rolante Etc",https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1170,,,
1163,Praças/Áreas Verdes/Canteiro Central,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1163,,,
1167,Faixas/Cartazes,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1167,,,
1166,CET / Desvio/Interdição temporária de tráfego,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1166,,,
1174,Denúncia sobre Poluição do Ar,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1174,,,
1171,Lixo / Limpeza - Coleta Seletiva,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1171,,,
1177,CET / Manutenção de sinalização de trânsito,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1177,,,
1173,CET / Sinalização de orientação de destino,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1173,,,
1172,CET / Conduta de Funcionário,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1172,,,
1176,Lixo Limpeza Saúde - Atraso / Implantação,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1176,,,
1175,CET / Circulação de Pedestre,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1175,,,
1180,Papeleiras,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1180,,,
1178,"CET / Insatisfação com circulação de veículos(caminhões,outros)",https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1178,,,
1179,Vistoria / Infraestrutura,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1179,,,
1181,Acesso p/ Deficientes Fisicos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1181,,,
1185,Logradouro/imovel,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1185,,,
1182,CET / Interferências no trânsito,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1182,,,
1184,CET / Manutenção de placas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1184,,,
1189,Programa Bolsa Família,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1189,,,
1188,Iluminacao - Lampada acesa durante o dia,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1188,,,
1190,PEV - Ponto de Entrega Voluntária,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1190,,,
1186,Bolsa Família - Denúncia,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1186,,,
1183,Denúncia sobre Vegetação,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1183,,,
1187,Obras em Vias Públicas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1187,,,
1192,"Transporte publico / Terminal, Corredor e Estação",https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1192,,,
1196,Desportos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1196,,,
1199,Saude / Informacao,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1199,,,
1194,Remoções diversas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1194,,,
1200,Guias/rebaixamento para acessibilidade,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1200,,,
1197,Pintura de guias,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1197,,,
1191,Árvore(Calçada/Passeio Público),https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1191,,,
1193,Jogos de Azar,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1193,,,
1195,Pintura de Postes,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1195,,,
1198,Animais / Ocorrencias com outros tipos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1198,,,
1207,Dific. de  estacionamento - pessoas c/deficiencia,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1207,,,
1203,Vistoria / Acessibilidade,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1203,,,
1201,Iluminacao - Fio caído,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1201,,,
1208,Roçada de Áreas vegetadas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1208,,,
1206,Iluminacao - Fio faiscando,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1206,,,
1204,Transporte publico / Táxi e Escolar,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1204,,,
1210,Denúncia sobre Solo,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1210,,,
1205,Transporte Publico / Bilhete Único Mensal,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1205,,,
1202,Animais / Carrapatos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1202,,,
1209,Vistoria / Estacionamentos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1209,,,
1216,Renda Mínima - Denúncia,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1216,,,
1212,Alarme de Incêndio em edificações,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1212,,,
1211,Programa Renda Mínima,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1211,,,
1219,Vistoria / Gás,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1219,,,
1213,Guarda Civil Metropolitana,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1213,,,
1220,Denúncia sobre Poluição da Água,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1220,,,
1215,Vistoria / Ambiental,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1215,,,
1218,Elogio,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1218,,,
1217,Iluminacao - Poste metalico abalroado,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1217,,,
1214,Extintor de Incêndio em Edificações,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1214,,,
1230,Chuveiro Automático de Combate ao Fogo (Sprinkler),https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1230,,,
1222,Poluição,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1222,,,
1221,Vistoria / Tabagismo,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1221,,,
1227,Transporte publico / Olho Vivo,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1227,,,
1225,Animais / Formiga,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1225,,,
1228,Portas Corta-Fogo nas Edificações,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1228,,,
1223,Saude,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1223,,,
1224,CET / Emergências de Alagamentos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1224,,,
1226,Iluminacao - Luminaria pendente ou caída,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1226,,,
1229,Ecoponto(Entulho e Grandes Objetos),https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1229,,,
1238,CET / Fiscalização (Emergência),https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1238,,,
1231,Ação Jovem - Denúncia,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1231,,,
1235,Transporte publico / Portador  Mobilidade Reduzida,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1235,,,
1232,Instalações Elétricas Precárias - Nas Edificações,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1232,,,
1239,Hidrante de Incêndio em Edificações,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1239,,,
1233,Sugestão,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1233,,,
1236,Escadas e Rampas em Edificações,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1236,,,
1240,Bancos / Denúncia,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1240,,,
1237,Iluminacao - Barulho no Transformador/Chave,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1237,,,
1234,Merenda,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1234,,,
1244,CET / Sinalização Horizontal e Vertical,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1244,,,
1245,IPTU,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1245,,,
1249,Pintura de Floreiras,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1249,,,
1241,Animais / Moscas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1241,,,
1248,Lixo Limpeza Ruído,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1248,,,
1247,Locais de Reunião - Lotação Superior a 500 Pessoas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1247,,,
1243,PROGRAMA NOTA FISCAL PAULISTANA - N.F. DE SERVIÇOS ELETRÔNICA - NFS-E,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1243,,,
1246,CET / Faixa reversível,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1246,,,
1250,Instalações de Gás (GLP ou NATURAL) na Edificação,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1250,,,
1242,Programa Social - Denuncia,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1242,,,
1253,Programa Renda Cidadã,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1253,,,
1258,Sinalização de Emergência/Incêndio em Edificação,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1258,,,
1260,Iluminação de Emergência nas Edificações,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1260,,,
1254,Brigada de Combate a Incêndios em Edificações,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1254,,,
1255,Animais / Pulgas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1255,,,
1259,Alistamento e Serviço Militar,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1259,,,
1251,Saídas de Emergência em Edificações,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1251,,,
1256,CCM,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1256,,,
1252,Produtos Químicos Perigosos nas Edificações,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1252,,,
1257,Programa Ação Jovem,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1257,,,
1263,Renda Cidadã - Denúncia,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1263,,,
1269,BPC - Denúncia,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1269,,,
1270,Funcionario,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1270,,,
1267,Transito,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1267,,,
1262,Vistoria / Animais,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1262,,,
1268,Comercialização Irregular de Fogos de Artifícios,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1268,,,
1265,PETI - Denúncias,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1265,,,
1261,Pára-Raios em Edificações,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1261,,,
1264,ISS,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1264,,,
1266,Sacolas Plásticas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1266,,,
1280,Árvore(Praça Pública),https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1280,,,
1273,Vigilância Sanitária de Produtos de Interesse à Saude,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1273,,,
1272,Centro de Controle de Doenças,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1272,,,
1271,Vigilância de Alimentos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1271,,,
1274,Comercialização irregular de substâncias inalantes,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1274,,,
1279,PPI,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1279,,,
1277,Agente Jovem - Denúncia,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1277,,,
1276,NF Paulistana (Comunicação de não conversão – RPS),https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1276,,,
1278,Dengue (Mosquito Aedes aegypti),https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1278,,,
1275,Atendimento - SF,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1275,,,
1285,CET / Semáforo,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1285,,,
1283,Servico funerario,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1283,,,
1281,Saude - Queixa / Denuncia,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1281,,,
1289,Lixeira em Prédio Residencial e Outros Edifícios,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1289,,,
1284,Animais / Escorpiões ou Aranhas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1284,,,
1282,Guarda-Volumes nos bancos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1282,,,
1287,Recente Ocorrência de Desabamento em Edificação,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1287,,,
1290,Recente Ocorrência de Incêndio em Edificação,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1290,,,
1286,Feira livre / Sacolao,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1286,,,
1288,Problemas com as Estruturas da Edificação,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1288,,,
1300,Escolas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1300,,,
1296,CET / Emergências no Trânsito,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1296,,,
1291,Recente Ocorrência de Explosão em Edificação,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1291,,,
1298,Alimento Deteriorado - estabelecimento varejista,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1298,,,
1295,Meio Ambiente,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1295,,,
1292,"Jardinagem (poda, corte mato)",https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1292,,,
1294,Central de Atendimento Telefonico 156,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1294,,,
1293,Mananciais-Oper.Defesa Águas/Áreas Verdes-Denúncia,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1293,,,
1297,CET / Cancelamento de Ocorrências,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1297,,,
1299,Creches,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1299,,,
1303,Permissionárias,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1303,,,
1301,Alimento com sujidades - estabelecimento varejista,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1301,,,
1304,Moradores de Rua,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1304,,,
1302,Contru-Iluminacao/Emergencia dentro de Edificios,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1302,,,
1307,Area Fisica - estabelecimento varejista,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1307,,,
1309,Alimento Vencido - estabelecimento varejista,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1309,,,
1305,Circulacao viaria dificil,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1305,,,
1310,Higiene dos Alimentos - estabelecimento varejista,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1310,,,
1306,Alimento sem procedencia - estabelecto. varejista,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1306,,,
1308,Intoxicacao Alimentar,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1308,,,
1312,Funcionarios - estabelecimento varejista,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1312,,,
1311,Estabelecimento varejista - Outros,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1311,,,
1314,Higiene Ambiental - estabelecimento varejista,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1314,,,
1315,Nao Pereciveis - estabelecimento varejista,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1315,,,
1316,Transporte publico,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1316,,,
1313,Residuos - estabelecimento varejista,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1313,,,
1349,E-SIC,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1349,,,
1350,Cópia de Feiras,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1350,,,
1355,Áreas municipais,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1355,,,
1358,Curso Educação Continuada e Certificação em Acessibilidade,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1358,,,
1359,Mediação de Conflitos,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1359,,,
1357,Má conduta de funcionários,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1357,,,
1352,Central 156,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1352,,,
1354,Ouvidoria Geral do Município,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1354,,,
1356,Desapropriação,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1356,,,
1351,Canais de Atendimento,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1351,2624,Central SP156 - Fazer elogio,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=2624
,,,2626,Central SP156 - Fazer reclamação,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=2626
,,,2625,Central SP156 - Fazer sugestão,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=2625
,,,3522,Descomplica SP Butantã - Elogio,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3522
,,,3523,Descomplica SP Butantã - Reclamação,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3523
,,,3320,Descomplica SP Campo Limpo - Elogio,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3320
,,,3527,Descomplica SP Santana/Tucuruvi - Elogio,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3527
,,,3323,Descomplica SP São Miguel Paulista - Elogio,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3323
1353,Ouvidoria Geral do Município,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1353,3663,Denunciar assédio sexual,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3663
,,,3660,"Denunciar desvio de verbas, materiais e bens públicos",https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3660
,,,3662,Denunciar ilegalidade na gestão pública municipal,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3662
,,,3661,Denunciar irregularidade da contratação e/ou gestão de serviço público,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=3661
,,,2629,Elogio,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=2629
,,,2630,Reclamação,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=2630
,,,2633,Solicitação,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=2633
,,,2631,Sugestão,https://sp156.prefeitura.sp.gov.br/portal/servicos/informacao?servico=2631
1395,Outras Informações,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1395,,,
1392,Rua de Lazer,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1392,,,
1398,Inspeção Veicular,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1398,,,
1393,Dúvidas Frequentes - Vacinas,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1393,,,
1394,Dúvidas Frequentes HPV,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1394,,,
1396,Dúvidas Frequentes,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1396,,,
1397,Cidade Linda,https://sp156.prefeitura.sp.gov.br/portal/tipos-servicos?tema=1397,,,
